strain,replicate,metric,intensity
svs002-svs002,rep2,median_mcherry,6562.0
svs002-svs002,rep2,median_mcherry,9944.0
svs002-svs002,rep2,median_mcherry,10241.0
svs002-svs002,rep2,median_mcherry,14926.0
svs002-svs002,rep2,median_mcherry,12277.0
svs002-svs002,rep2,median_mcherry,12193.0
svs002-svs002,rep2,median_mcherry,10597.0
svs002-svs002,rep2,median_mcherry,8220.0
svs002-svs002,rep2,median_mcherry,15600.0
svs002-svs002,rep2,median_mcherry,8872.0
svs002-svs002,rep2,median_mcherry,4560.0
svs002-svs002,rep2,median_mcherry,6007.0
svs002-svs002,rep2,median_mcherry,6901.0
svs002-svs002,rep2,median_mcherry,4336.0
svs002-svs002,rep2,median_mcherry,7518.0
svs002-svs002,rep2,median_mcherry,10061.0
svs002-svs002,rep2,median_mcherry,849.0
svs002-svs002,rep2,median_mcherry,11062.0
svs002-svs002,rep2,median_mcherry,6408.0
svs002-svs002,rep2,median_mcherry,4085.0
svs002-svs002,rep2,median_mcherry,6521.0
svs002-svs002,rep2,median_mcherry,4733.0
svs002-svs002,rep2,median_mcherry,12872.0
svs002-svs002,rep2,median_mcherry,3613.0
svs002-svs002,rep2,median_mcherry,5165.0
svs002-svs002,rep2,median_mcherry,10153.0
svs002-svs002,rep2,median_mcherry,2773.0
svs002-svs002,rep2,median_mcherry,12178.0
svs002-svs002,rep2,median_mcherry,9089.0
svs002-svs002,rep2,median_mcherry,7676.0
svs002-svs002,rep2,median_mcherry,525.0
svs002-svs002,rep2,median_mcherry,3980.0
svs002-svs002,rep2,median_mcherry,4025.0
svs002-svs002,rep2,median_mcherry,2100.0
svs002-svs002,rep2,median_mcherry,11617.0
svs002-svs002,rep2,median_mcherry,2389.0
svs002-svs002,rep2,median_mcherry,8673.0
svs002-svs002,rep2,median_mcherry,8065.0
svs002-svs002,rep2,median_mcherry,15736.0
svs002-svs002,rep2,median_mcherry,10329.0
svs002-svs002,rep2,median_mcherry,5942.0
svs002-svs002,rep2,median_mcherry,7816.0
svs002-svs002,rep2,median_mcherry,3066.0
svs002-svs002,rep2,median_mcherry,7180.0
svs002-svs002,rep2,median_mcherry,5776.0
svs002-svs002,rep2,median_mcherry,11844.0
svs002-svs002,rep2,median_mcherry,5776.0
svs002-svs002,rep2,median_mcherry,6239.0
svs002-svs002,rep2,median_mcherry,11553.0
svs002-svs002,rep2,median_mcherry,9692.0
svs002-svs002,rep2,median_mcherry,3793.0
svs002-svs002,rep2,median_mcherry,7672.0
svs002-svs002,rep2,median_mcherry,7208.0
svs002-svs002,rep2,median_mcherry,8741.0
svs002-svs002,rep2,median_mcherry,5740.0
svs002-svs002,rep2,median_mcherry,4736.0
svs002-svs002,rep2,median_mcherry,6664.0
svs002-svs002,rep2,median_mcherry,6872.0
svs002-svs002,rep2,median_mcherry,4153.0
svs002-svs002,rep2,median_mcherry,1338.0
svs002-svs002,rep2,median_mcherry,6914.0
svs002-svs002,rep2,median_mcherry,10088.0
svs002-svs002,rep2,median_mcherry,7840.0
svs002-svs002,rep2,median_mcherry,3401.0
svs002-svs002,rep2,median_mcherry,489.0
svs002-svs002,rep2,median_mcherry,7044.0
svs002-svs002,rep2,median_mcherry,505.0
svs002-svs002,rep2,median_mcherry,6880.0
svs002-svs002,rep2,median_mcherry,12208.0
svs002-svs002,rep2,median_mcherry,8388.0
svs002-svs002,rep2,median_mcherry,8969.0
svs002-svs002,rep2,median_mcherry,9489.0
svs002-svs002,rep2,median_mcherry,8524.0
svs002-svs002,rep2,median_mcherry,10977.0
svs002-svs002,rep2,median_mcherry,16442.0
svs002-svs002,rep2,median_mcherry,2664.0
svs002-svs002,rep2,median_mcherry,6536.0
svs002-svs002,rep2,median_mcherry,9987.0
svs002-svs002,rep2,median_mcherry,6533.0
svs002-svs002,rep2,median_mcherry,11092.0
svs002-svs002,rep2,median_mcherry,4876.0
svs002-svs002,rep2,median_mcherry,4241.0
svs002-svs002,rep2,median_mcherry,7652.0
svs002-svs002,rep2,median_mcherry,13256.0
svs002-svs002,rep2,median_mcherry,9792.0
svs002-svs002,rep2,median_mcherry,1049.0
svs002-svs002,rep2,median_mcherry,6274.0
svs002-svs002,rep2,median_mcherry,4043.0
svs002-svs002,rep2,median_mcherry,6896.0
svs002-svs002,rep2,median_mcherry,3614.0
svs002-svs002,rep2,median_mcherry,5353.0
svs002-svs002,rep2,median_mcherry,8919.0
svs002-svs002,rep2,median_mcherry,5120.0
svs002-svs002,rep2,median_mcherry,7262.0
svs002-svs002,rep2,median_mcherry,7569.0
svs002-svs002,rep2,median_mcherry,18729.0
svs002-svs002,rep2,median_mcherry,5797.0
svs002-svs002,rep2,median_mcherry,14773.0
svs002-svs002,rep2,median_mcherry,6548.0
svs002-svs002,rep2,median_mcherry,4369.0
svs002-svs002,rep2,median_mcherry,791.0
svs002-svs002,rep2,median_mcherry,11107.0
svs002-svs002,rep2,median_mcherry,9311.0
svs002-svs002,rep2,median_mcherry,11009.0
svs002-svs002,rep2,median_mcherry,5252.0
svs002-svs002,rep2,median_mcherry,3273.0
svs002-svs002,rep2,median_mcherry,7873.0
svs002-svs002,rep2,median_mcherry,5756.0
svs002-svs002,rep2,median_mcherry,9486.0
svs002-svs002,rep2,median_mcherry,4025.0
svs002-svs002,rep2,median_mcherry,17864.0
svs002-svs002,rep2,median_mcherry,4860.0
svs002-svs002,rep2,median_mcherry,10390.0
svs002-svs002,rep2,median_mcherry,7921.0
svs002-svs002,rep2,median_mcherry,9168.0
svs002-svs002,rep2,median_mcherry,6265.0
svs002-svs002,rep2,median_mcherry,14069.0
svs002-svs002,rep2,median_mcherry,8862.0
svs002-svs002,rep2,median_mcherry,7543.0
svs002-svs002,rep2,median_mcherry,6946.0
svs002-svs002,rep2,median_mcherry,10757.0
svs002-svs002,rep2,median_mcherry,8089.0
svs002-svs002,rep2,median_mcherry,12381.0
svs002-svs002,rep2,median_mcherry,13705.0
svs002-svs002,rep2,median_mcherry,6640.0
svs002-svs002,rep2,median_mcherry,10765.0
svs002-svs002,rep2,median_mcherry,6916.0
svs002-svs002,rep2,median_mcherry,7340.0
svs002-svs002,rep2,median_mcherry,8752.0
svs002-svs002,rep2,median_mcherry,7108.0
svs002-svs002,rep2,median_mcherry,3430.0
svs002-svs002,rep2,median_mcherry,15802.0
svs002-svs002,rep2,median_mcherry,2073.0
svs002-svs002,rep2,median_mcherry,8488.0
svs002-svs002,rep2,median_mcherry,5662.0
svs002-svs002,rep2,median_mcherry,10704.0
svs002-svs002,rep2,median_mcherry,7009.0
svs002-svs002,rep2,median_mcherry,3554.0
svs002-svs002,rep2,median_mcherry,5933.0
svs002-svs002,rep2,median_mcherry,12933.0
svs002-svs002,rep2,median_mcherry,12380.0
svs002-svs002,rep2,median_mcherry,4892.0
svs002-svs002,rep2,median_mcherry,657.0
svs002-svs002,rep2,median_mcherry,8820.0
svs002-svs002,rep2,median_mcherry,7915.0
svs002-svs002,rep2,median_mcherry,1206.0
svs002-svs002,rep2,median_mcherry,5861.0
svs002-svs002,rep2,median_mcherry,3956.0
svs002-svs002,rep2,median_mcherry,3428.0
svs002-svs002,rep2,median_mcherry,4257.0
svs002-svs002,rep2,median_mcherry,6496.0
svs002-svs002,rep2,median_mcherry,7616.0
svs002-svs002,rep2,median_mcherry,3005.0
svs002-svs002,rep2,median_mcherry,4872.0
svs002-svs002,rep2,median_mcherry,428.0
svs002-svs002,rep2,median_mcherry,9349.0
svs002-svs002,rep2,median_mcherry,8318.0
svs002-svs002,rep2,median_mcherry,12521.0
svs002-svs002,rep2,median_mcherry,769.0
svs002-svs002,rep2,median_mcherry,10993.0
svs002-svs002,rep2,median_mcherry,10801.0
svs002-svs002,rep2,median_mcherry,9940.0
svs002-svs002,rep2,median_mcherry,7301.0
svs002-svs002,rep2,median_mcherry,7024.0
svs002-svs002,rep2,median_mcherry,9044.0
svs002-svs002,rep2,median_mcherry,4515.0
svs002-svs002,rep2,median_mcherry,5374.0
svs002-svs002,rep2,median_mcherry,17297.0
svs002-svs002,rep2,median_mcherry,2643.0
svs002-svs002,rep2,median_mcherry,3731.0
svs002-svs002,rep2,median_mcherry,7633.0
svs002-svs002,rep2,median_mcherry,9357.0
svs002-svs002,rep2,median_mcherry,7213.0
svs002-svs002,rep2,median_mcherry,1249.0
svs002-svs002,rep2,median_mcherry,12932.0
svs002-svs002,rep2,median_mcherry,8536.0
svs002-svs002,rep2,median_mcherry,14049.0
svs002-svs002,rep2,median_mcherry,4234.0
svs002-svs002,rep2,median_mcherry,6411.0
svs002-svs002,rep2,median_mcherry,9941.0
svs002-svs002,rep2,median_mcherry,9836.0
svs002-svs002,rep2,median_mcherry,1097.0
svs002-svs002,rep2,median_mcherry,2704.0
svs002-svs002,rep2,median_mcherry,4946.0
svs002-svs002,rep2,median_mcherry,4370.0
svs002-svs002,rep2,median_mcherry,6398.0
svs002-svs002,rep2,median_mcherry,14276.0
svs002-svs002,rep2,median_mcherry,16104.0
svs002-svs002,rep2,median_mcherry,9624.0
svs002-svs002,rep2,median_mcherry,6762.0
svs002-svs002,rep2,median_mcherry,3616.0
svs002-svs002,rep2,median_mcherry,10138.0
svs002-svs002,rep2,median_mcherry,1592.0
svs002-svs002,rep2,median_mcherry,9613.0
svs002-svs002,rep2,median_mcherry,10133.0
svs002-svs002,rep2,median_mcherry,8045.0
svs002-svs002,rep2,median_mcherry,8349.0
svs002-svs002,rep2,median_mcherry,8897.0
svs002-svs002,rep2,median_mcherry,6889.0
svs002-svs002,rep2,median_mcherry,12264.0
svs002-svs002,rep2,median_mcherry,4252.0
svs002-svs002,rep2,median_mcherry,5389.0
svs002-svs002,rep2,median_mcherry,4767.0
svs002-svs002,rep2,median_mcherry,10869.0
svs002-svs002,rep2,median_mcherry,8341.0
svs002-svs002,rep2,median_mcherry,1233.0
svs002-svs002,rep2,median_mcherry,1029.0
svs002-svs002,rep2,median_mcherry,6363.0
svs002-svs002,rep2,median_mcherry,6484.0
svs002-svs002,rep2,median_mcherry,3778.0
svs002-svs002,rep2,median_mcherry,8036.0
svs002-svs002,rep2,median_mcherry,2396.0
svs002-svs002,rep2,median_mcherry,6988.0
svs002-svs002,rep2,median_mcherry,12477.0
svs002-svs002,rep2,median_mcherry,6643.0
svs002-svs002,rep2,median_mcherry,4609.0
svs002-svs002,rep2,median_mcherry,5131.0
svs002-svs002,rep2,median_mcherry,6170.0
svs002-svs002,rep2,median_mcherry,5856.0
svs002-svs002,rep2,median_mcherry,13365.0
svs002-svs002,rep2,median_mcherry,7577.0
svs002-svs002,rep2,median_mcherry,4977.0
svs002-svs002,rep2,median_mcherry,14724.0
svs002-svs002,rep2,median_mcherry,8964.0
svs002-svs002,rep2,median_mcherry,4080.0
svs002-svs002,rep2,median_mcherry,11674.0
svs002-svs002,rep2,median_mcherry,7300.0
svs002-svs002,rep2,median_mcherry,11061.0
svs002-svs002,rep2,median_mcherry,14065.0
svs002-svs002,rep2,median_mcherry,5207.0
svs002-svs002,rep2,median_mcherry,6613.0
svs002-svs002,rep2,median_mcherry,7780.0
svs002-svs002,rep2,median_mcherry,9128.0
svs002-svs002,rep2,median_mcherry,5934.0
svs002-svs002,rep2,median_mcherry,686.0
svs002-svs002,rep2,median_mcherry,7021.0
svs002-svs002,rep2,median_mcherry,7953.0
svs002-svs002,rep2,median_mcherry,4764.0
svs002-svs002,rep2,median_mcherry,7856.0
svs002-svs002,rep2,median_mcherry,3540.0
svs002-svs002,rep2,median_mcherry,6346.0
svs002-svs002,rep2,median_mcherry,10555.0
svs002-svs002,rep2,median_mcherry,7825.0
svs002-svs002,rep2,median_mcherry,6689.0
svs002-svs002,rep2,median_mcherry,3309.0
svs002-svs002,rep2,median_mcherry,14992.0
svs002-svs002,rep2,median_mcherry,12770.0
svs002-svs002,rep2,median_mcherry,7488.0
svs002-svs002,rep2,median_mcherry,3781.0
svs002-svs002,rep2,median_mcherry,15181.0
svs002-svs002,rep2,median_mcherry,2768.0
svs002-svs002,rep2,median_mcherry,1984.0
svs002-svs002,rep2,median_mcherry,4429.0
svs002-svs002,rep2,median_mcherry,12641.0
svs002-svs002,rep2,median_mcherry,7606.0
svs002-svs002,rep2,median_mcherry,18305.0
svs002-svs002,rep2,median_mcherry,9761.0
svs002-svs002,rep2,median_mcherry,8470.0
svs002-svs002,rep2,median_mcherry,7117.0
svs002-svs002,rep2,median_mcherry,12462.0
svs002-svs002,rep2,median_mcherry,7978.0
svs002-svs002,rep2,median_mcherry,5641.0
svs002-svs002,rep2,median_mcherry,5616.0
svs002-svs002,rep2,median_mcherry,5212.0
svs002-svs002,rep2,median_mcherry,6137.0
svs002-svs002,rep2,median_mcherry,13201.0
svs002-svs002,rep2,median_mcherry,10782.0
svs002-svs002,rep2,median_mcherry,6139.0
svs002-svs002,rep2,median_mcherry,10780.0
svs002-svs002,rep2,median_mcherry,13973.0
svs002-svs002,rep2,median_mcherry,1051.0
svs002-svs002,rep2,median_mcherry,9905.0
svs002-svs002,rep2,median_mcherry,10990.0
svs002-svs002,rep2,median_mcherry,6623.0
svs002-svs002,rep2,median_mcherry,7825.0
svs002-svs002,rep2,median_mcherry,8892.0
svs002-svs002,rep2,median_mcherry,6473.0
svs002-svs002,rep2,median_mcherry,9624.0
svs002-svs002,rep2,median_mcherry,10133.0
svs002-svs002,rep2,median_mcherry,8610.0
svs002-svs002,rep2,median_mcherry,3503.0
svs002-svs002,rep2,median_mcherry,10753.0
svs002-svs002,rep2,median_mcherry,4396.0
svs002-svs002,rep2,median_mcherry,8812.0
svs002-svs002,rep2,median_mcherry,4756.0
svs002-svs002,rep2,median_mcherry,7405.0
svs002-svs002,rep2,median_mcherry,5592.0
svs002-svs002,rep2,median_mcherry,17132.0
svs002-svs002,rep2,median_mcherry,13060.0
svs002-svs002,rep2,median_mcherry,8940.0
svs002-svs002,rep2,median_mcherry,10592.0
svs002-svs002,rep2,median_mcherry,15700.0
svs002-svs002,rep2,median_mcherry,5904.0
svs002-svs002,rep2,median_mcherry,5476.0
svs002-svs002,rep2,median_mcherry,1313.0
svs002-svs002,rep2,median_mcherry,6870.0
svs002-svs002,rep2,median_mcherry,3397.0
svs002-svs002,rep2,median_mcherry,8648.0
svs002-svs002,rep2,median_mcherry,5897.0
svs002-svs002,rep2,median_mcherry,1209.0
svs002-svs002,rep2,median_mcherry,4688.0
svs002-svs002,rep2,median_mcherry,4090.0
svs002-svs002,rep2,median_mcherry,930.0
svs002-svs002,rep2,median_mcherry,964.0
svs002-svs002,rep2,median_mcherry,1990.0
svs002-svs002,rep2,median_mcherry,6309.0
svs002-svs002,rep2,median_mcherry,6924.0
svs002-svs002,rep2,median_mcherry,642.0
svs002-svs002,rep2,median_mcherry,12504.0
svs002-svs002,rep2,median_mcherry,4444.0
svs002-svs002,rep2,median_mcherry,5541.0
svs002-svs002,rep2,median_mcherry,4628.0
svs002-svs002,rep2,median_mcherry,12718.0
svs002-svs002,rep2,median_mcherry,6968.0
svs002-svs002,rep2,median_mcherry,6553.0
svs002-svs002,rep2,median_mcherry,7673.0
svs002-svs002,rep2,median_mcherry,3577.0
svs002-svs002,rep2,median_mcherry,1240.0
svs002-svs002,rep2,median_mcherry,7608.0
svs002-svs002,rep2,median_mcherry,14194.0
svs002-svs002,rep2,median_mcherry,3872.0
svs002-svs002,rep2,median_mcherry,6334.0
svs002-svs002,rep2,median_mcherry,9212.0
svs002-svs002,rep2,median_mcherry,15309.0
svs002-svs002,rep2,median_mcherry,5779.0
svs002-svs002,rep2,median_mcherry,7266.0
svs002-svs002,rep2,median_mcherry,6041.0
svs002-svs002,rep2,median_mcherry,1169.0
svs002-svs002,rep2,median_mcherry,8372.0
svs002-svs002,rep2,median_mcherry,6597.0
svs002-svs002,rep2,median_mcherry,9653.0
svs002-svs002,rep2,median_mcherry,13120.0
svs002-svs002,rep2,median_mcherry,4090.0
svs002-svs002,rep2,median_mcherry,5381.0
svs002-svs002,rep2,median_mcherry,9233.0
svs002-svs002,rep2,median_mcherry,7923.0
svs002-svs002,rep2,median_mcherry,3299.0
svs002-svs002,rep2,median_mcherry,11172.0
svs002-svs002,rep2,median_mcherry,30557.0
svs002-svs002,rep2,median_mcherry,8847.0
svs002-svs002,rep2,median_mcherry,7545.0
svs002-svs002,rep2,median_mcherry,6098.0
svs002-svs002,rep2,median_mcherry,18081.0
svs002-svs002,rep2,median_mcherry,6120.0
svs002-svs002,rep2,median_mcherry,4093.0
svs002-svs002,rep2,median_mcherry,6476.0
svs002-svs002,rep2,median_mcherry,1428.0
svs002-svs002,rep2,median_mcherry,978.0
svs002-svs002,rep2,median_mcherry,6044.0
svs002-svs002,rep2,median_mcherry,6397.0
svs002-svs002,rep2,median_mcherry,5153.0
svs002-svs002,rep2,median_mcherry,16604.0
svs002-svs002,rep2,median_mcherry,6658.0
svs002-svs002,rep2,median_mcherry,3512.0
svs002-svs002,rep2,median_mcherry,5590.0
svs002-svs002,rep2,median_mcherry,6958.0
svs002-svs002,rep2,median_mcherry,7377.0
svs002-svs002,rep2,median_mcherry,4865.0
svs002-svs002,rep2,median_mcherry,505.0
svs002-svs002,rep2,median_mcherry,2921.0
svs002-svs002,rep2,median_mcherry,7645.0
svs002-svs002,rep2,median_mcherry,2954.0
svs002-svs002,rep2,median_mcherry,11807.0
svs002-svs002,rep2,median_mcherry,21445.0
svs002-svs002,rep2,median_mcherry,5161.0
svs002-svs002,rep2,median_mcherry,4464.0
svs002-svs002,rep2,median_mcherry,18745.0
svs002-svs002,rep2,median_mcherry,9684.0
svs002-svs002,rep2,median_mcherry,5400.0
svs002-svs002,rep2,median_mcherry,15293.0
svs002-svs002,rep2,median_mcherry,11669.0
svs002-svs002,rep2,median_mcherry,12672.0
svs002-svs002,rep2,median_mcherry,5505.0
svs002-svs002,rep2,median_mcherry,16868.0
svs002-svs002,rep2,median_mcherry,16889.0
svs002-svs002,rep2,median_mcherry,11747.0
svs002-svs002,rep2,median_mcherry,7801.0
svs002-svs002,rep2,median_mcherry,10064.0
svs002-svs002,rep2,median_mcherry,5113.0
svs002-svs002,rep2,median_mcherry,12609.0
svs002-svs002,rep2,median_mcherry,20852.0
svs002-svs002,rep2,median_mcherry,5377.0
svs002-svs002,rep2,median_mcherry,4585.0
svs002-svs002,rep2,median_mcherry,10190.0
svs002-svs002,rep2,median_mcherry,465.0
svs002-svs002,rep2,median_mcherry,11040.0
svs002-svs002,rep2,median_mcherry,3765.0
svs002-svs002,rep2,median_mcherry,5684.0
svs002-svs002,rep2,median_mcherry,13446.0
svs002-svs002,rep2,median_mcherry,5344.0
svs002-svs002,rep2,median_mcherry,13850.0
svs002-svs002,rep2,median_mcherry,10936.0
svs002-svs002,rep2,median_mcherry,6864.0
svs002-svs002,rep2,median_mcherry,12405.0
svs002-svs002,rep2,median_mcherry,4529.0
svs002-svs002,rep2,median_mcherry,4496.0
svs002-svs002,rep2,median_mcherry,11257.0
svs002-svs002,rep2,median_mcherry,2640.0
svs002-svs002,rep2,median_mcherry,2904.0
svs002-svs002,rep2,median_mcherry,9332.0
svs002-svs002,rep2,median_mcherry,10537.0
svs002-svs002,rep2,median_mcherry,3257.0
svs002-svs002,rep2,median_mcherry,11636.0
svs002-svs002,rep2,median_mcherry,2710.0
svs002-svs002,rep2,median_mcherry,590.0
svs002-svs002,rep2,median_mcherry,15329.0
svs002-svs002,rep2,median_mcherry,1087.0
svs002-svs002,rep2,median_mcherry,3850.0
svs002-svs002,rep2,median_mcherry,7584.0
svs002-svs002,rep2,median_mcherry,9632.0
svs002-svs002,rep2,median_mcherry,10704.0
svs002-svs002,rep2,median_mcherry,10541.0
svs002-svs002,rep2,median_mcherry,7729.0
svs002-svs002,rep2,median_mcherry,4221.0
svs002-svs002,rep2,median_mcherry,11049.0
svs002-svs002,rep2,median_mcherry,5960.0
svs002-svs002,rep2,median_mcherry,7866.0
svs002-svs002,rep2,median_mcherry,5958.0
svs002-svs002,rep2,median_mcherry,7633.0
svs002-svs002,rep2,median_mcherry,11334.0
svs002-svs002,rep2,median_mcherry,7584.0
svs002-svs002,rep2,median_mcherry,6261.0
svs002-svs002,rep2,median_mcherry,7212.0
svs002-svs002,rep2,median_mcherry,19435.0
svs002-svs002,rep2,median_mcherry,4500.0
svs002-svs002,rep2,median_mcherry,4129.0
svs002-svs002,rep2,median_mcherry,6447.0
svs002-svs002,rep2,median_mcherry,4021.0
svs002-svs002,rep2,median_mcherry,4692.0
svs002-svs002,rep2,median_mcherry,3563.0
svs002-svs002,rep2,median_mcherry,30289.0
svs002-svs002,rep2,median_mcherry,344.0
svs002-svs002,rep2,median_mcherry,8999.0
svs002-svs002,rep2,median_mcherry,6343.0
svs002-svs002,rep2,median_mcherry,5225.0
svs002-svs002,rep2,median_mcherry,7962.0
svs002-svs002,rep2,median_mcherry,7516.0
svs002-svs002,rep2,median_mcherry,736.0
svs002-svs002,rep2,median_mcherry,14968.0
svs002-svs002,rep2,median_mcherry,3472.0
svs002-svs002,rep2,median_mcherry,14657.0
svs002-svs002,rep2,median_mcherry,10725.0
svs002-svs002,rep2,median_mcherry,4943.0
svs002-svs002,rep2,median_mcherry,8948.0
svs002-svs002,rep2,median_mcherry,2972.0
svs002-svs002,rep2,median_mcherry,28402.0
svs002-svs002,rep2,median_mcherry,5876.0
svs002-svs002,rep2,median_mcherry,7409.0
svs002-svs002,rep2,median_mcherry,3435.0
svs002-svs002,rep2,median_mcherry,8369.0
svs002-svs002,rep2,median_mcherry,3973.0
svs002-svs002,rep2,median_mcherry,9087.0
svs002-svs002,rep2,median_mcherry,12706.0
svs002-svs002,rep2,median_mcherry,4133.0
svs002-svs002,rep2,median_mcherry,4618.0
svs002-svs002,rep2,median_mcherry,3360.0
svs002-svs002,rep2,median_mcherry,6637.0
svs002-svs002,rep2,median_mcherry,2870.0
svs002-svs002,rep2,median_mcherry,6883.0
svs002-svs002,rep2,median_mcherry,7737.0
svs002-svs002,rep2,median_mcherry,5606.0
svs002-svs002,rep2,median_mcherry,2324.0
svs002-svs002,rep2,median_mcherry,8154.0
svs002-svs002,rep2,median_mcherry,8889.0
svs002-svs002,rep2,median_mcherry,4380.0
svs002-svs002,rep2,median_mcherry,11948.0
svs002-svs002,rep2,median_mcherry,4941.0
svs002-svs002,rep2,median_mcherry,6664.0
svs002-svs002,rep2,median_mcherry,9565.0
svs002-svs002,rep2,median_mcherry,9831.0
svs002-svs002,rep2,median_mcherry,10616.0
svs002-svs002,rep2,median_mcherry,6140.0
svs002-svs002,rep2,median_mcherry,1329.0
svs002-svs002,rep2,median_mcherry,9420.0
svs002-svs002,rep2,median_mcherry,9824.0
svs002-svs002,rep2,median_mcherry,11576.0
svs002-svs002,rep2,median_mcherry,6970.0
svs002-svs002,rep2,median_mcherry,4004.0
svs002-svs002,rep2,median_mcherry,12385.0
svs002-svs002,rep2,median_mcherry,3676.0
svs002-svs002,rep2,median_mcherry,8532.0
svs002-svs002,rep2,median_mcherry,8013.0
svs002-svs002,rep2,median_mcherry,4959.0
svs002-svs002,rep2,median_mcherry,4057.0
svs002-svs002,rep2,median_mcherry,9488.0
svs002-svs002,rep2,median_mcherry,11592.0
svs002-svs002,rep2,median_mcherry,15756.0
svs002-svs002,rep2,median_mcherry,9919.0
svs002-svs002,rep2,median_mcherry,3885.0
svs002-svs002,rep2,median_mcherry,5444.0
svs002-svs002,rep2,median_mcherry,1158.0
svs002-svs002,rep2,median_mcherry,7192.0
svs002-svs002,rep2,median_mcherry,10812.0
svs002-svs002,rep2,median_mcherry,13962.0
svs002-svs002,rep2,median_mcherry,9246.0
svs002-svs002,rep2,median_mcherry,11265.0
svs002-svs002,rep2,median_mcherry,13266.0
svs002-svs002,rep2,median_mcherry,8576.0
svs002-svs002,rep2,median_mcherry,511.0
svs002-svs002,rep2,median_mcherry,1737.0
svs002-svs002,rep2,median_mcherry,13832.0
svs002-svs002,rep2,median_mcherry,13182.0
svs002-svs002,rep2,median_mcherry,9505.0
svs002-svs002,rep2,median_mcherry,5220.0
svs002-svs002,rep2,median_mcherry,9463.0
svs002-svs002,rep2,median_mcherry,11115.0
svs002-svs002,rep2,median_mcherry,4783.0
svs002-svs002,rep2,median_mcherry,4905.0
