colony_id,x,y,frame,position,replicate,hours,x_um,y_um,x_bin,y_bin
6702,439.9130434782609,402.0,77,pos8,rep1,6.416666666666666,28.594347826086956,26.130000000000003,"(25.0, 30.0]","(25.0, 30.0]"
6775,111.93478260869566,217.93478260869568,84,pos8,rep1,7.0,7.275760869565218,14.16576086956522,"(5.0, 10.0]","(10.0, 15.0]"
6821,213.17460317460316,332.6825396825397,88,pos8,rep1,7.333333333333333,13.856349206349206,21.62436507936508,"(10.0, 15.0]","(20.0, 25.0]"
6829,382.45238095238096,243.63492063492063,89,pos8,rep1,7.416666666666666,24.859404761904763,15.836269841269841,"(20.0, 25.0]","(15.0, 20.0]"
6853,365.67333333333335,438.20666666666665,91,pos8,rep1,7.583333333333333,23.768766666666668,28.483433333333334,"(20.0, 25.0]","(25.0, 30.0]"
6892,262.50755287009065,417.190332326284,96,pos8,rep1,8.0,17.06299093655589,27.11737160120846,"(15.0, 20.0]","(25.0, 30.0]"
6900,496.4065934065934,437.6483516483517,97,pos8,rep1,8.083333333333332,32.26642857142857,28.44714285714286,"(30.0, 35.0]","(25.0, 30.0]"
7023,268.05333333333334,328.2133333333333,110,pos8,rep1,9.166666666666666,17.423466666666666,21.333866666666665,"(15.0, 20.0]","(20.0, 25.0]"
7864,13.3,303.1,42,pos9,rep1,3.5,0.8645,19.701500000000003,"(-0.001, 5.0]","(15.0, 20.0]"
7878,547.4725274725274,423.72527472527474,45,pos9,rep1,3.75,35.58571428571428,27.54214285714286,"(35.0, 40.0]","(25.0, 30.0]"
7890,658.5180722891566,264.33734939759034,49,pos9,rep1,4.083333333333333,42.803674698795184,17.18192771084337,"(40.0, 45.0]","(15.0, 20.0]"
7907,136.76666666666668,299.43333333333334,52,pos9,rep1,4.333333333333333,8.889833333333334,19.463166666666666,"(5.0, 10.0]","(15.0, 20.0]"
7921,742.3676470588235,325.11764705882354,53,pos9,rep1,4.416666666666666,48.25389705882353,21.13264705882353,"(45.0, 50.0]","(20.0, 25.0]"
7958,148.65671641791045,439.8955223880597,57,pos9,rep1,4.75,9.66268656716418,28.593208955223883,"(5.0, 10.0]","(25.0, 30.0]"
7987,703.4408602150538,327.80645161290323,60,pos9,rep1,5.0,45.7236559139785,21.30741935483871,"(45.0, 50.0]","(20.0, 25.0]"
7991,35.395348837209305,430.5193798449613,60,pos9,rep1,5.0,2.300697674418605,27.983759689922486,"(-0.001, 5.0]","(25.0, 30.0]"
8005,228.66666666666663,352.42105263157896,62,pos9,rep1,5.166666666666666,14.863333333333332,22.907368421052634,"(10.0, 15.0]","(20.0, 25.0]"
8010,525.5,431.0,62,pos9,rep1,5.166666666666666,34.1575,28.015,"(30.0, 35.0]","(25.0, 30.0]"
8034,597.170731707317,221.35365853658536,64,pos9,rep1,5.333333333333333,38.81609756097561,14.38798780487805,"(35.0, 40.0]","(10.0, 15.0]"
8094,540.8225806451613,317.94354838709677,70,pos9,rep1,5.833333333333333,35.153467741935486,20.666330645161292,"(35.0, 40.0]","(20.0, 25.0]"
8128,741.1388888888889,244.16666666666663,73,pos9,rep1,6.083333333333333,48.17402777777778,15.870833333333332,"(45.0, 50.0]","(15.0, 20.0]"
8781,250.2926829268293,222.0,149,pos9,rep1,12.416666666666666,16.269024390243903,14.43,"(15.0, 20.0]","(10.0, 15.0]"
9205,104.68301886792452,350.3471698113208,40,pos11,rep1,3.333333333333333,6.8043962264150935,22.772566037735853,"(5.0, 10.0]","(20.0, 25.0]"
9212,693.0983606557377,260.9344262295082,43,pos11,rep1,3.583333333333333,45.05139344262295,16.96073770491803,"(45.0, 50.0]","(15.0, 20.0]"
9214,78.33333333333333,384.72222222222223,43,pos11,rep1,3.583333333333333,5.091666666666667,25.006944444444446,"(5.0, 10.0]","(25.0, 30.0]"
9232,672.6842105263158,280.280701754386,49,pos11,rep1,4.083333333333333,43.72447368421053,18.218245614035087,"(40.0, 45.0]","(15.0, 20.0]"
9240,47.17021276595744,211.44148936170217,52,pos11,rep1,4.333333333333333,3.0660638297872334,13.743696808510641,"(-0.001, 5.0]","(10.0, 15.0]"
9264,164.5952380952381,467.8095238095238,56,pos11,rep1,4.666666666666666,10.698690476190476,30.407619047619047,"(10.0, 15.0]","(30.0, 35.0]"
9278,49.8,509.675,59,pos11,rep1,4.916666666666666,3.237,33.128875,"(-0.001, 5.0]","(30.0, 35.0]"
9297,705.0175438596491,291.140350877193,63,pos11,rep1,5.25,45.826140350877196,18.924122807017543,"(45.0, 50.0]","(15.0, 20.0]"
