colony_id,x,y,frame,position,replicate
2494,13.67741935483871,175.752688172043,51,pos21,replicate2
2524,477.43703703703704,183.0888888888889,53,pos21,replicate2
2545,110.3,217.0,54,pos21,replicate2
2596,695.0945945945946,248.82432432432432,57,pos21,replicate2
2637,94.48809523809524,107.3095238095238,60,pos21,replicate2
2638,449.2407407407408,139.62962962962962,60,pos21,replicate2
2639,203.8510638297872,270.06382978723406,60,pos21,replicate2
2789,49.4,133.9125,80,pos21,replicate2
2835,221.2,275.375,87,pos21,replicate2
2844,144.19354838709677,178.74193548387098,89,pos21,replicate2
2876,12.604651162790695,563.453488372093,103,pos21,replicate2
2936,734.0681818181819,225.97727272727272,20,pos22,replicate2
2938,725.925,389.875,21,pos22,replicate2
2939,645.8529411764706,396.36764705882354,21,pos22,replicate2
2942,721.7142857142857,301.42857142857144,22,pos22,replicate2
2944,597.4722222222222,317.1666666666667,23,pos22,replicate2
2960,668.6901408450705,222.0,26,pos22,replicate2
2967,718.2113821138212,501.7967479674797,26,pos22,replicate2
2968,16.63157894736842,212.33333333333337,27,pos22,replicate2
2978,42.48648648648648,200.0,29,pos22,replicate2
2986,653.7777777777778,482.64814814814815,30,pos22,replicate2
2987,52.15555555555556,272.8777777777778,31,pos22,replicate2
3014,543.3243243243244,376.27027027027026,34,pos22,replicate2
3036,553.3372093023256,188.22093023255815,36,pos22,replicate2
3052,138.51724137931035,401.41379310344826,37,pos22,replicate2
3093,643.491124260355,158.9112426035503,40,pos22,replicate2
3107,572.74,249.08,41,pos22,replicate2
3116,195.2436974789916,367.5630252100841,42,pos22,replicate2
3125,280.4685714285714,321.06857142857143,43,pos22,replicate2
3145,602.2916666666666,162.0,45,pos22,replicate2
3181,692.0408163265306,163.28571428571428,49,pos22,replicate2
3214,653.6037735849056,87.22641509433963,52,pos22,replicate2
3220,494.7567567567568,286.9189189189189,52,pos22,replicate2
3258,44.94444444444444,107.15277777777776,58,pos22,replicate2
3350,335.0057142857143,226.37714285714284,69,pos22,replicate2
3356,254.2439024390244,318.0853658536585,70,pos22,replicate2
3398,10.3,294.85,77,pos22,replicate2
3455,376.1333333333333,351.53333333333336,89,pos22,replicate2
3489,304.59016393442624,257.327868852459,97,pos22,replicate2
3536,284.9389312977099,267.7175572519084,106,pos22,replicate2
3585,364.6666666666667,194.55555555555551,120,pos22,replicate2
3620,252.0,187.44827586206895,132,pos22,replicate2
3631,459.2191780821918,168.17123287671234,139,pos22,replicate2
3696,727.0851063829788,137.14893617021278,19,pos23,replicate2
3698,729.1276595744681,317.02127659574467,22,pos23,replicate2
3707,8.092307692307692,171.04615384615386,27,pos23,replicate2
3711,17.5609756097561,233.26829268292684,28,pos23,replicate2
3718,567.0769230769231,173.60256410256412,30,pos23,replicate2
3755,152.28481012658227,63.91139240506329,37,pos23,replicate2
3788,528.8846153846154,234.69230769230768,40,pos23,replicate2
3811,555.0909090909091,281.90909090909093,42,pos23,replicate2
3820,401.44,11.59,43,pos23,replicate2
3821,633.64,151.52,43,pos23,replicate2
3834,147.58904109589042,431.041095890411,44,pos23,replicate2
3862,584.9155844155844,47.37337662337662,47,pos23,replicate2
3874,473.77142857142854,590.8571428571429,47,pos23,replicate2
3907,333.6511627906977,119.55813953488372,51,pos23,replicate2
3915,497.8955823293173,388.1285140562249,51,pos23,replicate2
3925,526.890625,20.40625,52,pos23,replicate2
3930,468.7291666666667,360.9791666666667,52,pos23,replicate2
3947,497.9782608695652,349.9130434782609,53,pos23,replicate2
3951,539.3098591549295,388.0,53,pos23,replicate2
3990,354.1136363636364,352.3636363636364,55,pos23,replicate2
4010,10.970149253731345,386.089552238806,56,pos23,replicate2
4033,167.9099099099099,402.4234234234234,57,pos23,replicate2
4034,213.92857142857144,412.875,57,pos23,replicate2
4036,329.2420382165605,527.4585987261147,57,pos23,replicate2
4046,602.8727272727273,128.85454545454544,58,pos23,replicate2
4065,447.252427184466,278.71844660194176,59,pos23,replicate2
4093,510.5471698113208,179.24528301886792,61,pos23,replicate2
4118,332.07462686567163,447.9253731343284,62,pos23,replicate2
4165,397.05405405405406,281.7567567567568,65,pos23,replicate2
4209,242.68695652173912,215.09565217391304,67,pos23,replicate2
4276,341.0,293.675,71,pos23,replicate2
4331,462.7745664739885,179.90173410404626,76,pos23,replicate2
4432,275.50943396226415,233.9245283018868,86,pos23,replicate2
4438,13.448979591836734,16.551020408163264,87,pos23,replicate2
4439,302.3150684931507,68.98630136986301,87,pos23,replicate2
4491,483.725,140.3875,98,pos23,replicate2
4540,475.9253731343284,145.22388059701493,117,pos23,replicate2
4604,24.96315789473684,675.9,154,pos23,replicate2
4624,13.8125,90.0,18,pos24,replicate2
4629,12.364161849710984,157.20231213872833,25,pos24,replicate2
4630,574.6582278481013,21.11392405063291,26,pos24,replicate2
4643,12.39240506329114,188.13924050632912,30,pos24,replicate2
4649,604.5185185185185,114.14814814814817,31,pos24,replicate2
4656,503.0420168067227,121.07563025210084,32,pos24,replicate2
4660,11.020833333333334,316.7916666666667,32,pos24,replicate2
4715,728.483870967742,300.0967741935484,38,pos24,replicate2
4732,533.9761092150171,522.5426621160409,39,pos24,replicate2
4737,692.5,75.0,40,pos24,replicate2
4741,639.3070175438596,221.1315789473684,40,pos24,replicate2
4752,560.1518987341772,98.27848101265825,41,pos24,replicate2
4753,610.525,180.3,41,pos24,replicate2
4765,59.88636363636363,12.5,42,pos24,replicate2
4767,74.12765957446808,235.0,42,pos24,replicate2
4768,741.7794117647059,246.44117647058823,42,pos24,replicate2
4769,7.966101694915254,257.06779661016947,42,pos24,replicate2
4772,438.5,288.2,42,pos24,replicate2
4776,498.85,331.7,42,pos24,replicate2
4791,96.76859504132231,152.1900826446281,44,pos24,replicate2
4793,521.6363636363636,199.95454545454547,44,pos24,replicate2
4800,705.0888888888888,437.7111111111111,44,pos24,replicate2
4810,57.0,253.6220472440945,45,pos24,replicate2
4814,608.25,319.5833333333333,45,pos24,replicate2
4824,136.5,104.94736842105264,46,pos24,replicate2
4825,676.5405405405405,149.0810810810811,46,pos24,replicate2
4832,498.2129032258064,362.6903225806451,46,pos24,replicate2
4841,405.0,132.0,47,pos24,replicate2
4860,172.29569892473117,347.56451612903226,48,pos24,replicate2
4871,420.0285714285714,18.933333333333337,49,pos24,replicate2
4939,251.69444444444449,243.33333333333337,53,pos24,replicate2
5082,672.5490196078431,277.3333333333333,62,pos24,replicate2
5086,533.1809045226131,424.4070351758794,62,pos24,replicate2
5098,354.64,95.94,63,pos24,replicate2
5187,174.89592760180994,434.3076923076923,69,pos24,replicate2
5430,382.7647058823529,206.23529411764707,91,pos24,replicate2
5508,226.0,45.0,119,pos24,replicate2
5578,11.791666666666666,278.0,31,pos25,replicate2
5584,116.25,297.2083333333333,33,pos25,replicate2
5596,685.8541666666666,93.85416666666669,36,pos25,replicate2
5597,491.5,148.92,36,pos25,replicate2
5645,535.4269662921348,371.8988764044944,40,pos25,replicate2
5646,725.5,368.0,40,pos25,replicate2
5727,14.5625,220.64583333333337,44,pos25,replicate2
5750,329.84671532846716,260.3795620437956,45,pos25,replicate2
5762,663.6923076923077,417.5,45,pos25,replicate2
5779,389.4424778761062,237.52212389380531,46,pos25,replicate2
5787,392.9318181818182,391.04545454545456,46,pos25,replicate2
5803,373.92,194.93714285714285,47,pos25,replicate2
5805,71.27329192546584,274.5900621118012,47,pos25,replicate2
5807,533.5098039215686,285.078431372549,47,pos25,replicate2
5823,545.0681818181819,484.95454545454544,47,pos25,replicate2
5918,733.969696969697,189.0,51,pos25,replicate2
5965,443.8333333333333,333.6212121212121,53,pos25,replicate2
5980,440.1666666666667,151.96296296296296,54,pos25,replicate2
6033,10.48207171314741,184.34661354581672,56,pos25,replicate2
6061,244.9090909090909,212.63636363636363,57,pos25,replicate2
6065,384.7692307692308,364.7692307692308,57,pos25,replicate2
6083,437.6884422110553,258.5778894472362,58,pos25,replicate2
6125,278.7931034482759,67.0,60,pos25,replicate2
6188,483.85,101.1,63,pos25,replicate2
6322,211.0,342.75,70,pos25,replicate2
6343,369.60849056603774,121.1509433962264,72,pos25,replicate2
6406,225.57983193277312,312.0840336134454,79,pos25,replicate2
6440,737.5441176470588,307.0,84,pos25,replicate2
6511,360.1595744680851,81.40070921985816,106,pos25,replicate2
6521,550.525,93.7,110,pos25,replicate2
6550,356.2952380952381,84.57301587301588,129,pos25,replicate2
6551,539.8139534883721,105.53333333333332,129,pos25,replicate2
6555,173.5888888888889,102.58888888888887,135,pos25,replicate2
6618,721.7326732673267,301.5742574257426,26,pos26,replicate2
6621,731.01953125,173.65625,30,pos26,replicate2
6626,653.9675324675325,248.54545454545453,32,pos26,replicate2
6634,675.0,147.5,34,pos26,replicate2
6640,717.5801886792453,115.8254716981132,35,pos26,replicate2
6653,512.6265060240963,288.32530120481925,37,pos26,replicate2
6655,220.73076923076923,508.86538461538464,37,pos26,replicate2
6675,531.6578947368421,249.1578947368421,40,pos26,replicate2
6694,660.1617647058823,463.19117647058823,42,pos26,replicate2
6695,465.2041884816754,497.109947643979,42,pos26,replicate2
6711,292.1913043478261,84.33043478260869,44,pos26,replicate2
6724,671.1369863013699,543.5342465753424,44,pos26,replicate2
6731,123.52631578947368,384.6842105263158,45,pos26,replicate2
6739,96.65671641791045,246.80597014925377,46,pos26,replicate2
6754,94.44,140.96,47,pos26,replicate2
6773,219.1290322580645,233.0967741935484,48,pos26,replicate2
6782,668.9032258064516,412.3225806451613,48,pos26,replicate2
6791,573.1538461538462,320.28205128205127,49,pos26,replicate2
6804,702.0,412.17105263157896,50,pos26,replicate2
6875,645.2028985507246,452.2173913043478,54,pos26,replicate2
6903,200.23243243243243,127.96756756756756,56,pos26,replicate2
6931,347.8780487804878,315.1219512195122,57,pos26,replicate2
6966,481.17857142857144,205.42857142857144,59,pos26,replicate2
6970,607.7089201877934,435.6431924882629,59,pos26,replicate2
6975,253.27868852459017,518.2950819672132,59,pos26,replicate2
7057,160.33898305084745,266.0,65,pos26,replicate2
7160,397.025,435.8125,74,pos26,replicate2
7165,415.8541666666667,118.83333333333331,75,pos26,replicate2
7194,204.875,201.58928571428572,79,pos26,replicate2
7228,254.91304347826087,197.0217391304348,83,pos26,replicate2
7229,390.9572192513369,222.57219251336895,83,pos26,replicate2
7373,450.5833333333333,217.0,124,pos26,replicate2
7382,448.0,223.70833333333337,129,pos26,replicate2
7419,460.5,210.5,151,pos26,replicate2
7454,18.13793103448276,259.48275862068965,19,pos27,replicate2
7460,521.1612903225806,35.096774193548384,23,pos27,replicate2
7472,384.7945205479452,143.24657534246575,28,pos27,replicate2
7475,634.1206896551724,236.6034482758621,28,pos27,replicate2
7487,623.280487804878,205.34146341463415,31,pos27,replicate2
7508,655.6075949367089,152.13924050632912,34,pos27,replicate2
7512,724.8413793103448,253.2965517241379,34,pos27,replicate2
7516,599.8541666666666,420.7291666666667,34,pos27,replicate2
7535,708.2571428571429,331.51428571428573,36,pos27,replicate2
7544,734.4594594594595,226.48648648648648,37,pos27,replicate2
7560,92.85380116959064,363.8070175438597,38,pos27,replicate2
7567,661.5,122.5,39,pos27,replicate2
7568,586.7254901960785,278.98039215686276,39,pos27,replicate2
7581,602.0217391304348,386.80434782608694,40,pos27,replicate2
